Time,VoltageFL,VoltageFR,VoltageBL,VoltageBR
3242,-3.07926,-1.0088,-1.0088,-3.07926
3243,-3.07937,-1.00725,-1.00725,-3.07937
3244,-3.07948,-1.00571,-1.00571,-3.07948
3245,-3.07957,-1.0042,-1.0042,-3.07957
3246,-3.07966,-1.00272,-1.00272,-3.07966
3247,-3.07975,-1.00126,-1.00126,-3.07975
3248,-3.07982,-0.999821,-0.999821,-3.07982
3249,-3.07989,-0.998407,-0.998407,-3.07989
3250,-3.07995,-0.996861,-0.996861,-3.07995
3251,-3.08003,-0.993935,-0.993935,-3.08003
3252,-3.08032,-0.989722,-0.989722,-3.08032
3253,-3.08091,-0.983977,-0.983977,-3.08091
3254,-3.08189,-0.976336,-0.976336,-3.08189
3255,-3.08334,-0.966332,-0.966332,-3.08334
3256,-3.08539,-0.953382,-0.953382,-3.08539
3257,-3.08817,-0.936757,-0.936757,-3.08817
3258,-3.09188,-0.915544,-0.915544,-3.09188
3259,-3.09673,-0.888605,-0.888605,-3.09673
3260,-3.10299,-0.854512,-0.854512,-3.10299
3261,-3.11098,-0.811475,-0.811475,-3.11098
3262,-3.12111,-0.75724,-0.75724,-3.12111
3263,-3.13379,-0.688954,-0.688954,-3.13379
3264,-3.14948,-0.60298,-0.60298,-3.14948
3265,-3.16859,-0.494635,-0.494635,-3.16859
3266,-3.19137,-0.357807,-0.357807,-3.19137
3267,-3.21765,-0.184403,-0.184403,-3.21765
3268,-3.24662,0.0364293,0.0364293,-3.24662
3269,-3.27656,0.319332,0.319332,-3.27656
3270,-3.30494,0.683959,0.683959,-3.30494
3271,-3.329,1.15631,1.15631,-3.329
3272,-3.34691,1.77014,1.77014,-3.34691
3273,-3.35848,2.29842,2.29842,-3.35848
3274,-3.36484,2.5544,2.5544,-3.36484
3275,-3.36797,2.6739,2.6739,-3.36797
3276,-3.36937,2.72496,2.72496,-3.36937
3277,-3.36986,2.71791,2.71791,-3.36986
3278,-3.36988,2.68185,2.68185,-3.36988
3279,-3.36965,2.63198,2.63198,-3.36965
3280,-3.36928,2.57603,2.57603,-3.36928
3281,-3.36885,2.51791,2.51791,-3.36885
3282,-3.36837,2.45959,2.45959,-3.36837
3283,-3.36787,2.40204,2.40204,-3.36787
3284,-3.36736,2.34576,2.34576,-3.36736
3285,-3.36683,2.29094,2.29094,-3.36683
3286,-3.3663,2.23768,2.23768,-3.3663
3287,-3.36576,2.18598,2.18598,-3.36576
3288,-3.36521,2.13585,2.13585,-3.36521
3289,-3.36465,2.08724,2.08724,-3.36465
3290,-3.36409,2.04012,2.04012,-3.36409
3291,-3.36352,1.99445,1.99445,-3.36352
3292,-3.36294,1.95018,1.95018,-3.36294
3293,-3.36235,1.90728,1.90728,-3.36235
3294,-3.36176,1.86569,1.86569,-3.36176
3295,-3.36116,1.82539,1.82539,-3.36116
3296,-3.36055,1.78633,1.78633,-3.36055
3297,-3.35993,1.74848,1.74848,-3.35993
3298,-3.35931,1.71178,1.71178,-3.35931
3299,-3.35867,1.67622,1.67622,-3.35867
3300,-3.35804,1.64176,1.64176,-3.35804
3301,-3.35739,1.60836,1.60836,-3.35739
3302,-3.35673,1.57598,1.57598,-3.35673
3303,-3.35607,1.5446,1.5446,-3.35607
3304,-3.35541,1.51419,1.51419,-3.35541
3305,-3.35473,1.48472,1.48472,-3.35473
3306,-3.35405,1.45615,1.45615,-3.35405
3307,-3.35336,1.42846,1.42846,-3.35336
3308,-3.35267,1.40163,1.40163,-3.35267
3309,-3.35197,1.37562,1.37562,-3.35197
3310,-3.35127,1.35041,1.35041,-3.35127
3311,-3.35056,1.32597,1.32597,-3.35056
3312,-3.34984,1.30229,1.30229,-3.34984
3313,-3.34912,1.27933,1.27933,-3.34912
3314,-3.3484,1.25708,1.25708,-3.3484
3315,-3.34768,1.23551,1.23551,-3.34768
3316,-3.34695,1.21461,1.21461,-3.34695
3317,-3.34621,1.19435,1.19435,-3.34621
3318,-3.34548,1.1747,1.1747,-3.34548
3319,-3.34474,1.15566,1.15566,-3.34474
3320,-3.344,1.13721,1.13721,-3.344
3321,-3.34326,1.11931,1.11931,-3.34326
3322,-3.34252,1.10197,1.10197,-3.34252
3323,-3.34178,1.08516,1.08516,-3.34178
3324,-3.34103,1.06886,1.06886,-3.34103
3325,-3.34029,1.05306,1.05306,-3.34029
3326,-3.33954,1.03774,1.03774,-3.33954
3327,-3.3388,1.02289,1.02289,-3.3388
3328,-3.33806,1.00849,1.00849,-3.33806
3329,-3.33731,0.994527,0.994527,-3.33731
3330,-3.33657,0.980993,0.980993,-3.33657
3331,-3.33583,0.962836,0.962836,-3.33583
3332,-3.33504,0.931611,0.931611,-3.33504
3333,-3.33405,0.886726,0.886726,-3.33405
3334,-3.33277,0.825001,0.825001,-3.33277
3335,-3.33104,0.741947,0.741947,-3.33104
3336,-3.32862,0.631818,0.631818,-3.32862
3337,-3.32507,0.48739,0.48739,-3.32507
3338,-3.31954,0.299695,0.299695,-3.31954
3339,-3.31036,0.0578127,0.0578127,-3.31036
3340,-3.29401,-0.251054,-0.251054,-3.29401
3341,-3.26302,-0.640831,-0.640831,-3.26302
3342,-3.20372,-1.12523,-1.12523,-3.20372
3343,-3.10331,-1.72046,-1.72046,-3.10331
3344,-2.97863,-2.23859,-2.23859,-2.97863
3345,-2.88134,-2.45579,-2.45579,-2.88134
3346,-2.82418,-2.53373,-2.53373,-2.82418
3347,-2.79292,-2.54398,-2.54398,-2.79292
3348,-2.77666,-2.52117,-2.52117,-2.77666
3349,-2.76884,-2.48255,-2.48255,-2.76884
3350,-2.76578,-2.43678,-2.43678,-2.76578
3351,-2.76542,-2.38825,-2.38825,-2.76542
3352,-2.76665,-2.33915,-2.33915,-2.76665
3353,-2.76883,-2.29057,-2.29057,-2.76883
3354,-2.77164,-2.24304,-2.24304,-2.77164
3355,-2.77487,-2.19681,-2.19681,-2.77487
3356,-2.77843,-2.15197,-2.15197,-2.77843
3357,-2.78224,-2.10855,-2.10855,-2.78224
3358,-2.78627,-2.06654,-2.06654,-2.78627
3359,-2.79049,-2.02592,-2.02592,-2.79049
3360,-2.79488,-1.98664,-1.98664,-2.79488
3361,-2.79942,-1.94866,-1.94866,-2.79942
3362,-2.8041,-1.91194,-1.91194,-2.8041
3363,-2.8089,-1.87644,-1.87644,-2.8089
3364,-2.81381,-1.84212,-1.84212,-2.81381
3365,-2.81882,-1.80893,-1.80893,-2.81882
3366,-2.82391,-1.77683,-1.77683,-2.82391
3367,-2.82907,-1.74578,-1.74578,-2.82907
3368,-2.83428,-1.71575,-1.71575,-2.83428
3369,-2.83954,-1.6867,-1.6867,-2.83954
3370,-2.84482,-1.65858,-1.65858,-2.84482
3371,-2.85012,-1.63138,-1.63138,-2.85012
3372,-2.85542,-1.60505,-1.60505,-2.85542
3373,-2.86072,-1.57956,-1.57956,-2.86072
3374,-2.866,-1.55488,-1.55488,-2.866
3375,-2.87126,-1.53098,-1.53098,-2.87126
3376,-2.87648,-1.50783,-1.50783,-2.87648
3377,-2.88165,-1.48541,-1.48541,-2.88165
3378,-2.88678,-1.46369,-1.46369,-2.88678
3379,-2.89185,-1.44264,-1.44264,-2.89185
3380,-2.89685,-1.42224,-1.42224,-2.89685
3381,-2.90178,-1.40247,-1.40247,-2.90178
3382,-2.90664,-1.3833,-1.3833,-2.90664
3383,-2.91142,-1.36472,-1.36472,-2.91142
3384,-2.91612,-1.3467,-1.3467,-2.91612
3385,-2.92073,-1.32922,-1.32922,-2.92073
3386,-2.92525,-1.31227,-1.31227,-2.92525
3387,-2.92968,-1.29582,-1.29582,-2.92968
3388,-2.93401,-1.27987,-1.27987,-2.93401
3389,-2.93825,-1.26439,-1.26439,-2.93825
3390,-2.9424,-1.24936,-1.24936,-2.9424
3391,-2.94645,-1.23479,-1.23479,-2.94645
3392,-2.9504,-1.22064,-1.22064,-2.9504
3393,-2.95425,-1.2069,-1.2069,-2.95425
3394,-2.95801,-1.19357,-1.19357,-2.95801
3395,-2.96167,-1.18062,-1.18062,-2.96167
3396,-2.96524,-1.16806,-1.16806,-2.96524
3397,-2.9687,-1.15585,-1.15585,-2.9687
3398,-2.97208,-1.144,-1.144,-2.97208
3399,-2.97536,-1.133,-1.133,-2.97536
3400,-2.97847,-1.12677,-1.12677,-2.97847
3401,-2.9808,-1.12262,-1.12262,-2.9808
3402,-2.98243,-1.11939,-1.11939,-2.98243
3403,-2.98356,-1.11659,-1.11659,-2.98356
3404,-2.98438,-1.11399,-1.11399,-2.98438
3405,-2.98502,-1.11151,-1.11151,-2.98502
3406,-2.98554,-1.1091,-1.1091,-2.98554
3407,-2.986,-1.10674,-1.10674,-2.986
3408,-2.98641,-1.10443,-1.10443,-2.98641
3409,-2.9868,-1.10215,-1.10215,-2.9868
3410,-2.98717,-1.09991,-1.09991,-2.98717
3411,-2.98752,-1.09771,-1.09771,-2.98752
3412,-2.98786,-1.09554,-1.09554,-2.98786
3413,-2.98819,-1.09341,-1.09341,-2.98819
3414,-2.98851,-1.09131,-1.09131,-2.98851
3415,-2.98882,-1.08924,-1.08924,-2.98882
3416,-2.98911,-1.0872,-1.0872,-2.98911
3417,-2.9894,-1.0852,-1.0852,-2.9894
3418,-2.98968,-1.08322,-1.08322,-2.98968
3419,-2.98995,-1.08128,-1.08128,-2.98995
3420,-2.99021,-1.07937,-1.07937,-2.99021
3421,-2.99046,-1.07749,-1.07749,-2.99046
3422,-2.9907,-1.07563,-1.07563,-2.9907
3423,-2.99094,-1.07381,-1.07381,-2.99094
3424,-2.99116,-1.07201,-1.07201,-2.99116
3425,-2.99138,-1.07025,-1.07025,-2.99138
3426,-2.99158,-1.06851,-1.06851,-2.99158
3427,-2.99178,-1.06679,-1.06679,-2.99178
3428,-2.99197,-1.06511,-1.06511,-2.99197
3429,-2.99215,-1.06345,-1.06345,-2.99215
3430,-2.99233,-1.06182,-1.06182,-2.99233
3431,-2.9925,-1.06021,-1.06021,-2.9925
3432,-2.99265,-1.05863,-1.05863,-2.99265
3433,-2.99281,-1.05707,-1.05707,-2.99281
3434,-2.99295,-1.05554,-1.05554,-2.99295
3435,-2.99309,-1.05403,-1.05403,-2.99309
3436,-2.99321,-1.05255,-1.05255,-2.99321
3437,-2.99334,-1.05109,-1.05109,-2.99334
3438,-2.99345,-1.04965,-1.04965,-2.99345
3439,-2.99356,-1.04824,-1.04824,-2.99356
3440,-2.99366,-1.04685,-1.04685,-2.99366
3441,-2.99375,-1.04548,-1.04548,-2.99375
3442,-2.99384,-1.04413,-1.04413,-2.99384
3443,-2.99392,-1.0428,-1.0428,-2.99392
3444,-2.99399,-1.0415,-1.0415,-2.99399
3445,-2.99406,-1.04022,-1.04022,-2.99406
3446,-2.99412,-1.03895,-1.03895,-2.99412
3447,-2.99417,-1.03771,-1.03771,-2.99417
3448,-2.99422,-1.03649,-1.03649,-2.99422
3449,-2.99427,-1.03529,-1.03529,-2.99427
3450,-2.9943,-1.0341,-1.0341,-2.9943
3451,-2.99433,-1.03294,-1.03294,-2.99433
3452,-2.99436,-1.03179,-1.03179,-2.99436
3453,-2.99438,-1.03067,-1.03067,-2.99438
3454,-2.99439,-1.02956,-1.02956,-2.99439
3455,-2.9944,-1.02847,-1.02847,-2.9944
3456,-2.9944,-1.0274,-1.0274,-2.9944
3457,-2.9944,-1.02634,-1.02634,-2.9944
3458,-2.99439,-1.0253,-1.0253,-2.99439
3459,-2.99437,-1.02428,-1.02428,-2.99437
3460,-2.99436,-1.02328,-1.02328,-2.99436
3461,-2.99433,-1.02229,-1.02229,-2.99433
3462,-2.9943,-1.02132,-1.02132,-2.9943
3463,-2.99427,-1.02037,-1.02037,-2.99427
3464,-2.99423,-1.01943,-1.01943,-2.99423
3465,-2.99419,-1.0185,-1.0185,-2.99419
3466,-2.99414,-1.0176,-1.0176,-2.99414
3467,-2.99408,-1.0167,-1.0167,-2.99408
3468,-2.99403,-1.01583,-1.01583,-2.99403
3469,-2.99397,-1.01496,-1.01496,-2.99397
3470,-2.9939,-1.01412,-1.01412,-2.9939
3471,-2.99383,-1.01328,-1.01328,-2.99383
3472,-2.99375,-1.01246,-1.01246,-2.99375
3473,-2.99367,-1.01165,-1.01165,-2.99367
3474,-2.99359,-1.01086,-1.01086,-2.99359
3475,-2.9935,-1.01008,-1.01008,-2.9935
3476,-2.99341,-1.00932,-1.00932,-2.99341
3477,-2.99332,-1.00857,-1.00857,-2.99332
3478,-2.99322,-1.00783,-1.00783,-2.99322
3479,-2.99311,-1.0071,-1.0071,-2.99311
3480,-2.993,-1.00638,-1.00638,-2.993
3481,-2.99289,-1.00568,-1.00568,-2.99289
3482,-2.99278,-1.00499,-1.00499,-2.99278
3483,-2.99266,-1.00431,-1.00431,-2.99266
3484,-2.99254,-1.00365,-1.00365,-2.99254
3485,-2.99241,-1.00299,-1.00299,-2.99241
3486,-2.99228,-1.00235,-1.00235,-2.99228
3487,-2.99215,-1.00172,-1.00172,-2.99215
3488,-2.99202,-1.0011,-1.0011,-2.99202
3489,-2.99188,-1.00049,-1.00049,-2.99188
3490,-2.99173,-0.99989,-0.99989,-2.99173
3491,-2.99159,-0.999302,-0.999302,-2.99159
3492,-2.99144,-0.998624,-0.998624,-2.99144
3493,-2.9913,-0.997377,-0.997377,-2.9913
3494,-2.99126,-0.99559,-0.99559,-2.99126
3495,-2.99134,-0.99316,-0.99316,-2.99134
3496,-2.99158,-0.989932,-0.989932,-2.99158
3497,-2.99203,-0.985712,-0.985712,-2.99203
3498,-2.99272,-0.980254,-0.980254,-2.99272
3499,-2.99372,-0.973251,-0.973251,-2.99372
3500,-2.99512,-0.964322,-0.964322,-2.99512
3501,-2.997,-0.952989,-0.952989,-2.997
3502,-2.99948,-0.938656,-0.938656,-2.99948
3503,-3.00272,-0.920577,-0.920577,-3.00272
3504,-3.00688,-0.897821,-0.897821,-3.00688
3505,-3.01221,-0.869222,-0.869222,-3.01221
3506,-3.01897,-0.833318,-0.833318,-3.01897
3507,-3.02748,-0.788273,-0.788273,-3.02748
3508,-3.03813,-0.731771,-0.731771,-3.03813
3509,-3.05134,-0.660876,-0.660876,-3.05134
3510,-3.06755,-0.571833,-0.571833,-3.06755
3511,-3.08712,-0.459795,-0.459795,-3.08712
3512,-3.11022,-0.318419,-0.318419,-3.11022
3513,-3.1366,-0.139287,-0.139287,-3.1366
3514,-3.16533,0.088897,0.088897,-3.16533
3515,-3.19459,0.381355,0.381355,-3.19459
3516,-3.22186,0.758462,0.758462,-3.22186
3517,-3.24455,1.24707,1.24707,-3.24455
3518,-3.26111,1.882,1.882,-3.26111
3519,-3.27162,2.34281,2.34281,-3.27162
3520,-3.27727,2.5647,2.5647,-3.27727
3521,-3.28003,2.66678,2.66678,-3.28003
3522,-3.28127,2.70881,2.70881,-3.28127
3523,-3.2817,2.72079,2.72079,-3.2817
3524,-3.28171,2.71779,2.71779,-3.28171
3525,-3.28151,2.7074,2.7074,-3.28151
3526,-3.2812,2.69343,2.69343,-3.2812
3527,-3.28084,2.66115,2.66115,-3.28084
3528,-3.28043,2.61298,2.61298,-3.28043
3529,-3.28001,2.55766,2.55766,-3.28001
3530,-3.27956,2.49964,2.49964,-3.27956
3531,-3.2791,2.44116,2.44116,-3.2791
3532,-3.27863,2.38333,2.38333,-3.27863
3533,-3.27815,2.32669,2.32669,-3.27815
3534,-3.27766,2.2715,2.2715,-3.27766
3535,-3.27717,2.21786,2.21786,-3.27717
3536,-3.27667,2.16579,2.16579,-3.27667
3537,-3.27616,2.11529,2.11529,-3.27616
3538,-3.27564,2.06633,2.06633,-3.27564
3539,-3.27511,2.01886,2.01886,-3.27511
3540,-3.27458,1.97285,1.97285,-3.27458
3541,-3.27404,1.92826,1.92826,-3.27404
3542,-3.27349,1.88504,1.88504,-3.27349
3543,-3.27293,1.84315,1.84315,-3.27293
3544,-3.27237,1.80255,1.80255,-3.27237
3545,-3.2718,1.7632,1.7632,-3.2718
3546,-3.27121,1.72507,1.72507,-3.27121
3547,-3.27062,1.68811,1.68811,-3.27062
3548,-3.27003,1.65229,1.65229,-3.27003
3549,-3.26942,1.61758,1.61758,-3.26942
3550,-3.26881,1.58393,1.58393,-3.26881
3551,-3.26818,1.55133,1.55133,-3.26818
3552,-3.26756,1.51972,1.51972,-3.26756
3553,-3.26692,1.48909,1.48909,-3.26692
3554,-3.26627,1.45941,1.45941,-3.26627
3555,-3.26562,1.43064,1.43064,-3.26562
3556,-3.26497,1.40275,1.40275,-3.26497
3557,-3.2643,1.37573,1.37573,-3.2643
3558,-3.26363,1.34953,1.34953,-3.26363
3559,-3.26296,1.32414,1.32414,-3.26296
3560,-3.26228,1.29954,1.29954,-3.26228
3561,-3.26159,1.27569,1.27569,-3.26159
3562,-3.2609,1.25257,1.25257,-3.2609
3563,-3.2602,1.23017,1.23017,-3.2602
3564,-3.2595,1.20845,1.20845,-3.2595
3565,-3.2588,1.1874,1.1874,-3.2588
3566,-3.25809,1.167,1.167,-3.25809
3567,-3.25738,1.14722,1.14722,-3.25738
3568,-3.25667,1.12805,1.12805,-3.25667
3569,-3.25596,1.10947,1.10947,-3.25596
3570,-3.25524,1.09145,1.09145,-3.25524
3571,-3.25453,1.07399,1.07399,-3.25453
3572,-3.25381,1.05706,1.05706,-3.25381
3573,-3.25309,1.04066,1.04066,-3.25309
3574,-3.25237,1.02475,1.02475,-3.25237
3575,-3.25165,1.00933,1.00933,-3.25165
3576,-3.25093,0.99438,0.99438,-3.25093
3577,-3.25021,0.979887,0.979887,-3.25021
3578,-3.24949,0.960688,0.960688,-3.24949
3579,-3.24872,0.92749,0.92749,-3.24872
3580,-3.24773,0.879723,0.879723,-3.24773
3581,-3.24643,0.814009,0.814009,-3.24643
3582,-3.24465,0.72557,0.72557,-3.24465
3583,-3.24209,0.608293,0.608293,-3.24209
3584,-3.23827,0.454505,0.454505,-3.23827
3585,-3.23219,0.254706,0.254706,-3.23219
3586,-3.22189,-0.00260023,-0.00260023,-3.22189
3587,-3.20315,-0.33072,-0.33072,-3.20315
3588,-3.16712,-0.743799,-0.743799,-3.16712
3589,-3.09872,-1.25567,-1.25567,-3.09872
3590,-2.98892,-1.88506,-1.88506,-2.98892
3591,-2.86452,-2.31499,-2.31499,-2.86452
3592,-2.77793,-2.49343,-2.49343,-2.77793
3593,-2.7281,-2.5532,-2.5532,-2.7281
3594,-2.70109,-2.55496,-2.55496,-2.70109
3595,-2.68717,-2.52839,-2.52839,-2.68717
3596,-2.68064,-2.48832,-2.48832,-2.68064
3597,-2.67827,-2.44225,-2.44225,-2.67827
3598,-2.67827,-2.39396,-2.39396,-2.67827
3599,-2.67968,-2.34535,-2.34535,-2.67968
3600,-2.68195,-2.29738,-2.29738,-2.68195
3601,-2.68478,-2.2505,-2.2505,-2.68478
3602,-2.688,-2.20492,-2.20492,-2.688
3603,-2.69152,-2.16073,-2.16073,-2.69152
3604,-2.69528,-2.11794,-2.11794,-2.69528
3605,-2.69925,-2.07654,-2.07654,-2.69925
3606,-2.70339,-2.03649,-2.03649,-2.70339
3607,-2.7077,-1.99777,-1.99777,-2.7077
3608,-2.71215,-1.96033,-1.96033,-2.71215
3609,-2.71674,-1.92413,-1.92413,-2.71674
3610,-2.72144,-1.88913,-1.88913,-2.72144
3611,-2.72625,-1.85528,-1.85528,-2.72625
3612,-2.73115,-1.82255,-1.82255,-2.73115
3613,-2.73612,-1.79089,-1.79089,-2.73612
3614,-2.74117,-1.76027,-1.76027,-2.74117
3615,-2.74626,-1.73065,-1.73065,-2.74626
3616,-2.7514,-1.70199,-1.70199,-2.7514
3617,-2.75656,-1.67426,-1.67426,-2.75656
3618,-2.76174,-1.64742,-1.64742,-2.76174
3619,-2.76693,-1.62144,-1.62144,-2.76693
3620,-2.77211,-1.59629,-1.59629,-2.77211
3621,-2.77728,-1.57194,-1.57194,-2.77728
3622,-2.78242,-1.54837,-1.54837,-2.78242
3623,-2.78753,-1.52553,-1.52553,-2.78753
3624,-2.79259,-1.50341,-1.50341,-2.79259
3625,-2.79761,-1.48198,-1.48198,-2.79761
3626,-2.80258,-1.46122,-1.46122,-2.80258
3627,-2.80748,-1.4411,-1.4411,-2.80748
3628,-2.81232,-1.42159,-1.42159,-2.81232
3629,-2.81708,-1.40269,-1.40269,-2.81708
3630,-2.82177,-1.38436,-1.38436,-2.82177
3631,-2.82638,-1.36658,-1.36658,-2.82638
3632,-2.83091,-1.34935,-1.34935,-2.83091
3633,-2.83536,-1.33263,-1.33263,-2.83536
3634,-2.83971,-1.31642,-1.31642,-2.83971
3635,-2.84398,-1.30069,-1.30069,-2.84398
3636,-2.84815,-1.28543,-1.28543,-2.84815
3637,-2.85224,-1.27062,-1.27062,-2.85224
3638,-2.85623,-1.25625,-1.25625,-2.85623
3639,-2.86013,-1.2423,-1.2423,-2.86013
3640,-2.86393,-1.22877,-1.22877,-2.86393
3641,-2.86764,-1.21702,-1.21702,-2.86764
3642,-2.87106,-1.21021,-1.21021,-2.87106
3643,-2.87363,-1.20556,-1.20556,-2.87363
3644,-2.87546,-1.20187,-1.20187,-2.87546
3645,-2.87678,-1.19864,-1.19864,-2.87678
3646,-2.87777,-1.19564,-1.19564,-2.87777
3647,-2.87856,-1.19276,-1.19276,-2.87856
3648,-2.87924,-1.18996,-1.18996,-2.87924
3649,-2.87985,-1.18722,-1.18722,-2.87985
3650,-2.88041,-1.18453,-1.18453,-2.88041
3651,-2.88094,-1.18189,-1.18189,-2.88094
3652,-2.88146,-1.17929,-1.17929,-2.88146
3653,-2.88195,-1.17673,-1.17673,-2.88195
3654,-2.88243,-1.17421,-1.17421,-2.88243
3655,-2.8829,-1.17173,-1.17173,-2.8829
3656,-2.88336,-1.16929,-1.16929,-2.88336
3657,-2.88381,-1.16688,-1.16688,-2.88381
3658,-2.88424,-1.16451,-1.16451,-2.88424
3659,-2.88467,-1.16218,-1.16218,-2.88467
3660,-2.88508,-1.15989,-1.15989,-2.88508
3661,-2.88548,-1.15762,-1.15762,-2.88548
3662,-2.88588,-1.1554,-1.1554,-2.88588
3663,-2.88626,-1.15321,-1.15321,-2.88626
3664,-2.88663,-1.15105,-1.15105,-2.88663
3665,-2.887,-1.14892,-1.14892,-2.887
3666,-2.88735,-1.14683,-1.14683,-2.88735
3667,-2.88769,-1.14477,-1.14477,-2.88769
3668,-2.88803,-1.14275,-1.14275,-2.88803
3669,-2.88835,-1.14075,-1.14075,-2.88835
3670,-2.88867,-1.13878,-1.13878,-2.88867
3671,-2.88898,-1.13685,-1.13685,-2.88898
3672,-2.88928,-1.13494,-1.13494,-2.88928
3673,-2.88957,-1.13307,-1.13307,-2.88957
3674,-2.88985,-1.13122,-1.13122,-2.88985
3675,-2.89012,-1.1294,-1.1294,-2.89012
3676,-2.89038,-1.12761,-1.12761,-2.89038
3677,-2.89064,-1.12585,-1.12585,-2.89064
3678,-2.89089,-1.12412,-1.12412,-2.89089
3679,-2.89113,-1.12241,-1.12241,-2.89113
3680,-2.89136,-1.12073,-1.12073,-2.89136
3681,-2.89158,-1.11908,-1.11908,-2.89158
3682,-2.8918,-1.11745,-1.11745,-2.8918
3683,-2.892,-1.11584,-1.11584,-2.892
3684,-2.8922,-1.11427,-1.11427,-2.8922
3685,-2.8924,-1.11271,-1.11271,-2.8924
3686,-2.89258,-1.11118,-1.11118,-2.89258
3687,-2.89276,-1.10968,-1.10968,-2.89276
3688,-2.89293,-1.1082,-1.1082,-2.89293
3689,-2.8931,-1.10674,-1.10674,-2.8931
3690,-2.89325,-1.1053,-1.1053,-2.89325
3691,-2.8934,-1.10389,-1.10389,-2.8934
3692,-2.89355,-1.1025,-1.1025,-2.89355
3693,-2.89368,-1.10113,-1.10113,-2.89368
3694,-2.89381,-1.09979,-1.09979,-2.89381
3695,-2.89394,-1.09846,-1.09846,-2.89394
3696,-2.89406,-1.09716,-1.09716,-2.89406
3697,-2.89417,-1.09587,-1.09587,-2.89417
3698,-2.89427,-1.09461,-1.09461,-2.89427
3699,-2.89437,-1.09337,-1.09337,-2.89437
3700,-2.89446,-1.09214,-1.09214,-2.89446
3701,-2.89455,-1.09094,-1.09094,-2.89455
3702,-2.89463,-1.08975,-1.08975,-2.89463
3703,-2.89471,-1.08859,-1.08859,-2.89471
3704,-2.89478,-1.08744,-1.08744,-2.89478
3705,-2.89484,-1.08631,-1.08631,-2.89484
3706,-2.8949,-1.0852,-1.0852,-2.8949
3707,-2.89495,-1.08411,-1.08411,-2.89495
3708,-2.895,-1.08303,-1.08303,-2.895
3709,-2.89504,-1.08198,-1.08198,-2.89504
3710,-2.89508,-1.08093,-1.08093,-2.89508
3711,-2.89511,-1.07991,-1.07991,-2.89511
3712,-2.89514,-1.0789,-1.0789,-2.89514
3713,-2.89516,-1.07791,-1.07791,-2.89516
3714,-2.89518,-1.07694,-1.07694,-2.89518
3715,-2.89519,-1.07598,-1.07598,-2.89519
3716,-2.8952,-1.07504,-1.07504,-2.8952
3717,-2.8952,-1.07411,-1.07411,-2.8952
3718,-2.8952,-1.07319,-1.07319,-2.8952
3719,-2.89519,-1.0723,-1.0723,-2.89519
3720,-2.89518,-1.07141,-1.07141,-2.89518
3721,-2.89516,-1.07055,-1.07055,-2.89516
3722,-2.89514,-1.06969,-1.06969,-2.89514
3723,-2.89512,-1.06885,-1.06885,-2.89512
3724,-2.89509,-1.06802,-1.06802,-2.89509
3725,-2.89506,-1.06721,-1.06721,-2.89506
3726,-2.89502,-1.06641,-1.06641,-2.89502
3727,-2.89498,-1.06563,-1.06563,-2.89498
3728,-2.89494,-1.06485,-1.06485,-2.89494
3729,-2.89489,-1.0641,-1.0641,-2.89489
3730,-2.89484,-1.06335,-1.06335,-2.89484
3731,-2.89478,-1.06261,-1.06261,-2.89478
3732,-2.89472,-1.06189,-1.06189,-2.89472
3733,-2.89466,-1.06118,-1.06118,-2.89466
3734,-2.89459,-1.06048,-1.06048,-2.89459
3735,-2.89452,-1.0598,-1.0598,-2.89452
3736,-2.89444,-1.05912,-1.05912,-2.89444
3737,-2.89437,-1.05846,-1.05846,-2.89437
3738,-2.89428,-1.05781,-1.05781,-2.89428
3739,-2.8942,-1.05717,-1.05717,-2.8942
3740,-2.89411,-1.05654,-1.05654,-2.89411
3741,-2.89402,-1.05592,-1.05592,-2.89402
3742,-2.89392,-1.05531,-1.05531,-2.89392
3743,-2.89383,-1.05471,-1.05471,-2.89383
3744,-2.89373,-1.05413,-1.05413,-2.89373
3745,-2.89362,-1.05355,-1.05355,-2.89362
3746,-2.89351,-1.05298,-1.05298,-2.89351
3747,-2.8934,-1.05243,-1.05243,-2.8934
3748,-2.89329,-1.05188,-1.05188,-2.89329
3749,-2.89318,-1.05134,-1.05134,-2.89318
3750,-2.89306,-1.05081,-1.05081,-2.89306
3751,-2.89294,-1.05029,-1.05029,-2.89294
3752,-2.89281,-1.04979,-1.04979,-2.89281
3753,-2.89268,-1.04928,-1.04928,-2.89268
3754,-2.89255,-1.04879,-1.04879,-2.89255
3755,-2.89242,-1.04831,-1.04831,-2.89242
3756,-2.89229,-1.04784,-1.04784,-2.89229
3757,-2.89215,-1.04737,-1.04737,-2.89215
3758,-2.89201,-1.04691,-1.04691,-2.89201
3759,-2.89187,-1.04646,-1.04646,-2.89187
3760,-2.89172,-1.04602,-1.04602,-2.89172
3761,-2.89157,-1.04559,-1.04559,-2.89157
3762,-2.89142,-1.04517,-1.04517,-2.89142
3763,-2.89127,-1.04475,-1.04475,-2.89127
3764,-2.89112,-1.04434,-1.04434,-2.89112
3765,-2.89096,-1.04394,-1.04394,-2.89096
3766,-2.8908,-1.04355,-1.04355,-2.8908
3767,-2.89064,-1.04316,-1.04316,-2.89064
3768,-2.89048,-1.04278,-1.04278,-2.89048
3769,-2.89031,-1.04241,-1.04241,-2.89031
